x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.041603267192840576,-0.02984076738357544,-0.0775381326675415,-0.084739089012146,-0.10464590787887573,-0.13177329301834106,-0.1276872158050537,-0.1588914394378662,-0.06136190891265869,-0.13271522521972656,-0.06694924831390381,-0.17248082160949707,-0.05592143535614014,-0.12971258163452148,-0.051731109619140625,-0.11140590906143188,-0.03289669752120972,-0.13696730136871338,-0.03764277696609497,-0.17234009504318237,-0.032116591930389404,-0.11566424369812012,-0.03259122371673584,-0.10322034358978271,-0.004771769046783447,-0.13485050201416016,-0.006501257419586182,-0.17147231101989746,-0.006813704967498779,-0.11590594053268433,-0.0081748366355896,-0.0977475643157959,0.022777676582336426,-0.1286691427230835,0.02077937126159668,-0.1594465970993042,0.01565861701965332,-0.12170416116714478,0.013009786605834961,-0.10406309366226196,A
0.0,0.0,-0.04175502061843872,-0.02889043092727661,-0.07774686813354492,-0.08461225032806396,-0.10431498289108276,-0.13190656900405884,-0.12732648849487305,-0.15844792127609253,-0.0627337098121643,-0.13259512186050415,-0.0666731595993042,-0.1719021201133728,-0.05500376224517822,-0.12765806913375854,-0.05155360698699951,-0.11230611801147461,-0.033805668354034424,-0.13674765825271606,-0.0373234748840332,-0.17252498865127563,-0.03202986717224121,-0.11492937803268433,-0.033871471881866455,-0.1050918698310852,-0.00553286075592041,-0.1349046230316162,-0.005964696407318115,-0.171065092086792,-0.00628739595413208,-0.11494332551956177,-0.008257806301116943,-0.09905803203582764,0.021821320056915283,-0.1295015811920166,0.0206298828125,-0.15938395261764526,0.015898287296295166,-0.1211511492729187,0.013270676136016846,-0.10448300838470459,A
0.0,0.0,-0.0421411395072937,-0.02529066801071167,-0.08006709814071655,-0.08083617687225342,-0.10739165544509888,-0.1287015676498413,-0.13010382652282715,-0.1536942720413208,-0.0641440749168396,-0.12907928228378296,-0.067344069480896,-0.16925102472305298,-0.05561208724975586,-0.12302052974700928,-0.053250253200531006,-0.10946923494338989,-0.03512769937515259,-0.13273203372955322,-0.03844112157821655,-0.16955769062042236,-0.03340792655944824,-0.11121410131454468,-0.03632599115371704,-0.10329288244247437,-0.007114529609680176,-0.13138294219970703,-0.007294952869415283,-0.1673927903175354,-0.007267117500305176,-0.11093264818191528,-0.009651541709899902,-0.09769999980926514,0.020324349403381348,-0.12696540355682373,0.019859910011291504,-0.15625381469726562,0.016084134578704834,-0.11797279119491577,0.013459324836730957,-0.10255789756774902,A
0.0,0.0,-0.04120451211929321,-0.025344252586364746,-0.07861459255218506,-0.07867944240570068,-0.10716712474822998,-0.12568128108978271,-0.13134509325027466,-0.15104788541793823,-0.06347852945327759,-0.1296015977859497,-0.0666205883026123,-0.16859865188598633,-0.05472373962402344,-0.1234431266784668,-0.05228012800216675,-0.10863107442855835,-0.03493177890777588,-0.13425111770629883,-0.03812062740325928,-0.17027360200881958,-0.03220754861831665,-0.11263096332550049,-0.034694015979766846,-0.10332691669464111,-0.0072113871574401855,-0.133236825466156,-0.007789969444274902,-0.1691325306892395,-0.0070716142654418945,-0.11400449275970459,-0.009290039539337158,-0.09935665130615234,0.01999843120574951,-0.12885981798171997,0.019136786460876465,-0.15987616777420044,0.01534128189086914,-0.12224864959716797,0.012718260288238525,-0.10585999488830566,A
0.0,0.0,-0.04120081663131714,-0.023135840892791748,-0.08069443702697754,-0.07646560668945312,-0.1104593276977539,-0.12231701612472534,-0.1348099708557129,-0.14594292640686035,-0.06715703010559082,-0.1278279423713684,-0.06750094890594482,-0.16826468706130981,-0.05582934617996216,-0.12154877185821533,-0.05572324991226196,-0.10566270351409912,-0.03875476121902466,-0.13309615850448608,-0.039633095264434814,-0.16884660720825195,-0.033242762088775635,-0.11131948232650757,-0.03765970468521118,-0.10191655158996582,-0.011173903942108154,-0.13273555040359497,-0.009773194789886475,-0.16802269220352173,-0.007769167423248291,-0.11320102214813232,-0.010978937149047852,-0.09823805093765259,0.015930891036987305,-0.1290077567100525,0.015758275985717773,-0.15934550762176514,0.01340341567993164,-0.121707022190094,0.010555028915405273,-0.10534977912902832,A
0.0,0.0,-0.04052555561065674,-0.020781219005584717,-0.08029484748840332,-0.07086795568466187,-0.11100894212722778,-0.11417436599731445,-0.13674283027648926,-0.13436073064804077,-0.07170969247817993,-0.12305134534835815,-0.06609827280044556,-0.16376972198486328,-0.054886817932128906,-0.11615931987762451,-0.058511972427368164,-0.09982943534851074,-0.04342389106750488,-0.12908971309661865,-0.03940880298614502,-0.16568243503570557,-0.03172403573989868,-0.10850745439529419,-0.04011338949203491,-0.09896886348724365,-0.01683717966079712,-0.1315779685974121,-0.011572182178497314,-0.16618293523788452,-0.008403778076171875,-0.11328166723251343,-0.015335321426391602,-0.09870857000350952,0.008021414279937744,-0.13185369968414307,0.011390089988708496,-0.16173803806304932,0.010326743125915527,-0.12503403425216675,0.004549801349639893,-0.10865849256515503,A
0.0,0.0,-0.03789258003234863,-0.014178633689880371,-0.07933449745178223,-0.06314808130264282,-0.11143004894256592,-0.1064918041229248,-0.13921111822128296,-0.12620598077774048,-0.07626920938491821,-0.11763650178909302,-0.0692475438117981,-0.15842407941818237,-0.05580341815948486,-0.11094784736633301,-0.06033605337142944,-0.09572035074234009,-0.0487210750579834,-0.12558019161224365,-0.04294317960739136,-0.16183751821517944,-0.03295701742172241,-0.10477638244628906,-0.04316502809524536,-0.09611350297927856,-0.022989273071289062,-0.12968283891677856,-0.016616642475128174,-0.16318267583847046,-0.011052429676055908,-0.11060225963592529,-0.019845783710479736,-0.09818333387374878,0.0011080503463745117,-0.1317356824874878,0.005199253559112549,-0.16004055738449097,0.006409585475921631,-0.12327343225479126,-0.00019443035125732422,-0.10797780752182007,A
0.0,0.0,-0.03610718250274658,-0.0118790864944458,-0.0776824951171875,-0.05888009071350098,-0.1092376708984375,-0.09967988729476929,-0.1362626552581787,-0.11749690771102905,-0.0745362639427185,-0.11051446199417114,-0.06727063655853271,-0.15202277898788452,-0.05302774906158447,-0.10657060146331787,-0.056376099586486816,-0.0887906551361084,-0.048042476177215576,-0.12063407897949219,-0.04196196794509888,-0.1577216386795044,-0.03039109706878662,-0.10264062881469727,-0.039664387702941895,-0.0902702808380127,-0.023447811603546143,-0.12634336948394775,-0.01689833402633667,-0.15952134132385254,-0.00942683219909668,-0.10968166589736938,-0.01803755760192871,-0.09544795751571655,-0.0006505846977233887,-0.12907439470291138,0.004001438617706299,-0.1567937135696411,0.00714111328125,-0.12168002128601074,0.0002868175506591797,-0.10609984397888184,A
0.0,0.0,-0.03510922193527222,-0.008664727210998535,-0.07588756084442139,-0.05453425645828247,-0.10732889175415039,-0.09688758850097656,-0.13431191444396973,-0.11506414413452148,-0.0747065544128418,-0.10700482130050659,-0.06749892234802246,-0.14820468425750732,-0.05412781238555908,-0.10396444797515869,-0.059161365032196045,-0.08736574649810791,-0.04980206489562988,-0.11755311489105225,-0.043154358863830566,-0.15473955869674683,-0.032138168811798096,-0.10035961866378784,-0.04285472631454468,-0.09048813581466675,-0.02672654390335083,-0.12364017963409424,-0.019264042377471924,-0.15741455554962158,-0.012083172798156738,-0.1082158088684082,-0.021698474884033203,-0.0956423282623291,-0.004618644714355469,-0.1275094747543335,0.000886380672454834,-0.15574383735656738,0.003922462463378906,-0.12090879678726196,-0.0036011934280395508,-0.10579842329025269,A
0.0,0.0,-0.03418898582458496,-0.009845256805419922,-0.07594215869903564,-0.055625200271606445,-0.1075395941734314,-0.09577471017837524,-0.13475793600082397,-0.11262041330337524,-0.07590991258621216,-0.1048886775970459,-0.06576848030090332,-0.14659768342971802,-0.052750468254089355,-0.10218888521194458,-0.05979883670806885,-0.08570492267608643,-0.05171555280685425,-0.11615294218063354,-0.04240703582763672,-0.154524564743042,-0.03116053342819214,-0.10032272338867188,-0.04371136426925659,-0.08998513221740723,-0.029320836067199707,-0.12358307838439941,-0.019459009170532227,-0.15794533491134644,-0.012000083923339844,-0.10952198505401611,-0.023117780685424805,-0.09676355123519897,-0.007705628871917725,-0.1293831467628479,-5.2809715270996094e-05,-0.15707433223724365,0.003402411937713623,-0.12247276306152344,-0.005505084991455078,-0.1074296236038208,A
0.0,0.0,-0.034780919551849365,-0.009187459945678711,-0.07499927282333374,-0.056292593479156494,-0.10574239492416382,-0.09512907266616821,-0.1333600878715515,-0.11045205593109131,-0.07608187198638916,-0.10732370615005493,-0.0619470477104187,-0.14715564250946045,-0.0507393479347229,-0.10236126184463501,-0.06198197603225708,-0.0885465145111084,-0.05293828248977661,-0.11940151453018188,-0.04007565975189209,-0.15620779991149902,-0.03055286407470703,-0.10222744941711426,-0.045507848262786865,-0.09345757961273193,-0.03173333406448364,-0.12610310316085815,-0.019071757793426514,-0.1579694151878357,-0.012801587581634521,-0.11071795225143433,-0.025924265384674072,-0.09994584321975708,-0.01099306344985962,-0.13145262002944946,-0.0013546347618103027,-0.15704959630966187,0.0008351802825927734,-0.12330597639083862,-0.010083973407745361,-0.10987520217895508,A
0.0,0.0,-0.03159064054489136,-0.006105661392211914,-0.0726083517074585,-0.049366891384124756,-0.10278135538101196,-0.087269127368927,-0.12912487983703613,-0.10349231958389282,-0.07512140274047852,-0.10070204734802246,-0.059446871280670166,-0.13991552591323853,-0.048730313777923584,-0.09566861391067505,-0.06056720018386841,-0.08183348178863525,-0.05274474620819092,-0.1136711835861206,-0.03762608766555786,-0.14980566501617432,-0.02796792984008789,-0.09583580493927002,-0.04383111000061035,-0.08705347776412964,-0.03248751163482666,-0.12217438220977783,-0.01766788959503174,-0.15230083465576172,-0.010954320430755615,-0.10506463050842285,-0.024993598461151123,-0.09534615278244019,-0.012727320194244385,-0.12929964065551758,-0.001537024974822998,-0.15260815620422363,0.0016289353370666504,-0.11869549751281738,-0.009649217128753662,-0.10629409551620483,A
0.0,0.0,-0.03256195783615112,-0.00483858585357666,-0.07362377643585205,-0.047948479652404785,-0.10412448644638062,-0.08459621667861938,-0.1307966709136963,-0.0997127890586853,-0.07593566179275513,-0.09791982173919678,-0.06055170297622681,-0.13668256998062134,-0.05014246702194214,-0.09286248683929443,-0.06315338611602783,-0.08005386590957642,-0.053859591484069824,-0.11049211025238037,-0.03923302888870239,-0.14655500650405884,-0.029758751392364502,-0.09327298402786255,-0.045530080795288086,-0.08441007137298584,-0.03368818759918213,-0.11780804395675659,-0.01970064640045166,-0.1487025022506714,-0.013034462928771973,-0.10184842348098755,-0.02676701545715332,-0.09170234203338623,-0.01392662525177002,-0.12411141395568848,-0.002985537052154541,-0.14819419384002686,-0.0005784034729003906,-0.11446011066436768,-0.012365639209747314,-0.10168224573135376,A
0.0,0.0,-0.03046518564224243,-0.0029709339141845703,-0.07095992565155029,-0.04370772838592529,-0.10064941644668579,-0.078846275806427,-0.12740224599838257,-0.09475034475326538,-0.0764816403388977,-0.09596669673919678,-0.05802488327026367,-0.1338692307472229,-0.04731816053390503,-0.09083414077758789,-0.060920774936676025,-0.07765078544616699,-0.05489915609359741,-0.10942637920379639,-0.03756225109100342,-0.14524376392364502,-0.027986228466033936,-0.09298861026763916,-0.04426443576812744,-0.0832529067993164,-0.03501391410827637,-0.11741149425506592,-0.018816769123077393,-0.1469191312789917,-0.011984467506408691,-0.10151016712188721,-0.02625882625579834,-0.091899573802948,-0.015467643737792969,-0.12453138828277588,-0.004012167453765869,-0.1474524736404419,-0.0017328262329101562,-0.11396712064743042,-0.014070332050323486,-0.10158002376556396,A
0.0,0.0,-0.030599653720855713,-0.0020737648010253906,-0.07090234756469727,-0.043301284313201904,-0.10011720657348633,-0.07867974042892456,-0.12700742483139038,-0.09221762418746948,-0.07582080364227295,-0.09373104572296143,-0.057593584060668945,-0.13274675607681274,-0.04636353254318237,-0.08974331617355347,-0.05925208330154419,-0.07541704177856445,-0.05485117435455322,-0.10845452547073364,-0.038765013217926025,-0.14534330368041992,-0.0283663272857666,-0.09396564960479736,-0.04333287477493286,-0.08265113830566406,-0.03561675548553467,-0.11656588315963745,-0.020568668842315674,-0.14700990915298462,-0.012518346309661865,-0.10214740037918091,-0.025520682334899902,-0.09112304449081421,-0.016821444034576416,-0.12361431121826172,-0.00488436222076416,-0.14692401885986328,-0.0016874074935913086,-0.11422538757324219,-0.013308286666870117,-0.10162067413330078,A
0.0,0.0,-0.02958047389984131,-0.0011872053146362305,-0.07058906555175781,-0.04258304834365845,-0.10000878572463989,-0.07599854469299316,-0.12654447555541992,-0.08756059408187866,-0.07604312896728516,-0.08982676267623901,-0.05656999349594116,-0.13125324249267578,-0.04572170972824097,-0.08824396133422852,-0.061418890953063965,-0.07481628656387329,-0.05596572160720825,-0.10462957620620728,-0.03841805458068848,-0.14434093236923218,-0.028210878372192383,-0.09217506647109985,-0.045215487480163574,-0.0809553861618042,-0.03766530752182007,-0.11350482702255249,-0.02121758460998535,-0.145887553691864,-0.013147294521331787,-0.09984070062637329,-0.027644693851470947,-0.08842194080352783,-0.020016074180603027,-0.12160360813140869,-0.006797611713409424,-0.1456928253173828,-0.0034169554710388184,-0.11238020658493042,-0.016278862953186035,-0.09921932220458984,A
0.0,0.0,-0.028445065021514893,0.00010257959365844727,-0.06900125741958618,-0.037752509117126465,-0.09797239303588867,-0.0700562596321106,-0.12441730499267578,-0.08251911401748657,-0.07784885168075562,-0.09010076522827148,-0.058474719524383545,-0.12839502096176147,-0.04746901988983154,-0.08592283725738525,-0.06255078315734863,-0.0729517936706543,-0.057900965213775635,-0.1047593355178833,-0.040394484996795654,-0.14076805114746094,-0.0304872989654541,-0.08975082635879517,-0.047041475772857666,-0.08050012588500977,-0.03889387845993042,-0.11308813095092773,-0.02266693115234375,-0.14222079515457153,-0.01473623514175415,-0.09776532649993896,-0.02836531400680542,-0.08891421556472778,-0.019551873207092285,-0.12101417779922485,-0.006973981857299805,-0.14267563819885254,-0.004050254821777344,-0.10943037271499634,-0.016131043434143066,-0.09758239984512329,A
0.0,0.0,-0.029278934001922607,-0.0024929046630859375,-0.07042545080184937,-0.039196908473968506,-0.10048294067382812,-0.06764429807662964,-0.12796080112457275,-0.07540905475616455,-0.07847213745117188,-0.08891952037811279,-0.05973178148269653,-0.12759405374526978,-0.047328174114227295,-0.08588594198226929,-0.061289429664611816,-0.07095187902450562,-0.05881011486053467,-0.10372054576873779,-0.042708635330200195,-0.13965094089508057,-0.030659258365631104,-0.08933120965957642,-0.0460696816444397,-0.0767441987991333,-0.03995096683502197,-0.11219555139541626,-0.024889230728149414,-0.1423618197441101,-0.015270471572875977,-0.09803277254104614,-0.02797764539718628,-0.08518773317337036,-0.021397411823272705,-0.11955040693283081,-0.009865641593933105,-0.14322924613952637,-0.005626380443572998,-0.11030977964401245,-0.017002224922180176,-0.09570765495300293,A
0.0,0.0,-0.02689659595489502,0.003228902816772461,-0.06829822063446045,-0.029468655586242676,-0.0985913872718811,-0.059165120124816895,-0.1261269450187683,-0.06830614805221558,-0.0803801417350769,-0.08677244186401367,-0.056764304637908936,-0.12197291851043701,-0.046434998512268066,-0.08198750019073486,-0.06223905086517334,-0.06924188137054443,-0.060650527477264404,-0.1032111644744873,-0.03893214464187622,-0.13603484630584717,-0.028331398963928223,-0.08543819189071655,-0.045565664768218994,-0.07581692934036255,-0.04170006513595581,-0.11246883869171143,-0.023038625717163086,-0.13789784908294678,-0.015173137187957764,-0.09407132863998413,-0.029783964157104492,-0.08405113220214844,-0.023381948471069336,-0.11976820230484009,-0.010325253009796143,-0.1400465965270996,-0.00640636682510376,-0.10736840963363647,-0.018940627574920654,-0.09434473514556885,A
0.0,0.0,-0.026685059070587158,0.0015370845794677734,-0.06741172075271606,-0.033903539180755615,-0.09620106220245361,-0.06077486276626587,-0.12233179807662964,-0.0681847333908081,-0.07631176710128784,-0.08265429735183716,-0.0551566481590271,-0.12280720472335815,-0.04357224702835083,-0.0829463005065918,-0.056990742683410645,-0.0668572187423706,-0.05758422613143921,-0.09780383110046387,-0.03893887996673584,-0.13637280464172363,-0.02736496925354004,-0.08720624446868896,-0.04223686456680298,-0.07397323846817017,-0.03974652290344238,-0.10686445236206055,-0.02248406410217285,-0.13707304000854492,-0.013652443885803223,-0.09321582317352295,-0.0266798734664917,-0.08045238256454468,-0.022718727588653564,-0.1144455075263977,-0.010278820991516113,-0.13797295093536377,-0.005843400955200195,-0.1057024598121643,-0.01756429672241211,-0.09137696027755737,A
0.0,0.0,-0.022030532360076904,0.004248678684234619,-0.0619392991065979,-0.025966107845306396,-0.09078681468963623,-0.05293595790863037,-0.1169700026512146,-0.06166863441467285,-0.0819750428199768,-0.07527589797973633,-0.05626547336578369,-0.11656469106674194,-0.04287081956863403,-0.07839125394821167,-0.057939767837524414,-0.06467914581298828,-0.06608492136001587,-0.09447675943374634,-0.042072832584381104,-0.13251638412475586,-0.028239428997039795,-0.08597737550735474,-0.04377526044845581,-0.07470870018005371,-0.04972165822982788,-0.10630512237548828,-0.02831888198852539,-0.13613486289978027,-0.017651379108428955,-0.09540772438049316,-0.03161269426345825,-0.08495330810546875,-0.033718645572662354,-0.11544209718704224,-0.017567992210388184,-0.1358586549758911,-0.012316644191741943,-0.1050187349319458,-0.025272011756896973,-0.09217023849487305,A
0.0,0.0,-0.01670682430267334,0.005805790424346924,-0.05364042520523071,-0.0188978910446167,-0.08172595500946045,-0.04338330030441284,-0.10847461223602295,-0.0527491569519043,-0.08358901739120483,-0.07051283121109009,-0.04991728067398071,-0.11019265651702881,-0.036373138427734375,-0.07446533441543579,-0.0512852668762207,-0.05760657787322998,-0.07285469770431519,-0.09058022499084473,-0.03996235132217407,-0.12577736377716064,-0.025510191917419434,-0.08070200681686401,-0.040369510650634766,-0.06827747821807861,-0.05745851993560791,-0.10225468873977661,-0.028272509574890137,-0.1302850842475891,-0.01612037420272827,-0.09145569801330566,-0.028610825538635254,-0.08095067739486694,-0.04090923070907593,-0.11159121990203857,-0.02087920904159546,-0.13102245330810547,-0.014105796813964844,-0.10040801763534546,-0.02509748935699463,-0.08723396062850952,A
0.0,0.0,-0.01065140962600708,0.004619777202606201,-0.047419071197509766,-0.022719979286193848,-0.07486075162887573,-0.04665231704711914,-0.10154277086257935,-0.05251985788345337,-0.08546054363250732,-0.06645005941390991,-0.04843360185623169,-0.10962218046188354,-0.0329967737197876,-0.0769733190536499,-0.04735839366912842,-0.059519410133361816,-0.0785290002822876,-0.0887499451637268,-0.03901773691177368,-0.12546759843826294,-0.02222573757171631,-0.08392655849456787,-0.03548926115036011,-0.07130324840545654,-0.06390112638473511,-0.10278362035751343,-0.028200984001159668,-0.13356512784957886,-0.014259099960327148,-0.095176100730896,-0.026411712169647217,-0.08436381816864014,-0.04643493890762329,-0.11467242240905762,-0.02171170711517334,-0.1353311538696289,-0.012968480587005615,-0.1049758791923523,-0.023774564266204834,-0.09107500314712524,A
